StudentID,GPA,major_avg,AttendancePercent,FailedCourses,num_skills,num_courses_completed,project_count,internship_count,num_missing_skills,top_missing_priority,emb_pca_0,emb_pca_1,emb_pca_2,emb_pca_3,emb_pca_4,emb_pca_5,emb_pca_6,emb_pca_7,emb_pca_8,emb_pca_9,emb_pca_10,emb_pca_11,emb_pca_12,emb_pca_13,emb_pca_14,emb_pca_15,emb_pca_16,emb_pca_17,emb_pca_18,emb_pca_19,emb_pca_20,emb_pca_21,emb_pca_22,emb_pca_23,emb_pca_24,emb_pca_25,emb_pca_26,emb_pca_27,emb_pca_28,emb_pca_29,emb_pca_30,emb_pca_31
S0929,3.13,3.13,96,1,1,1,1,1,5,2.0,-0.24827078,-0.018013895,0.0408909,0.18252783,0.035748478,-0.05671029,-0.040378023,0.17143928,0.0771036,-0.037921414,-0.0012437842,0.03109801,0.022973405,0.044694353,0.05243402,-0.014099776,-0.071535476,-0.07429698,0.029706413,1.696841e-05,0.04368337,0.010914061,-0.01873407,-0.068560086,0.04176626,-0.00090056384,0.027313588,0.028453927,-0.00079972605,-0.0034811595,-0.009202532,0.02296092
S0930,3.53,3.53,79,1,1,1,1,1,5,2.0,0.4101282,0.112635255,-0.17422146,-0.003563448,0.039501082,-0.066771284,0.13882068,-0.08937812,0.039316546,0.028154455,-0.0047797607,0.053942125,0.03987613,-0.01928103,-0.007625023,-0.058570962,0.031471748,0.03187739,-0.02758468,-0.013180917,0.05466224,-0.0069234692,-0.0107943425,0.06274735,-0.03425206,-0.013596927,-0.03251291,-0.0019465766,0.04850808,0.05786223,0.044112146,-0.08839964
S0931,2.64,2.64,81,3,1,1,1,1,5,2.0,-0.10164776,0.025951466,0.3221487,-0.25654617,-0.012852208,0.08418836,0.018876247,0.10323224,0.027133854,-0.036190704,-0.002035584,0.040977973,-0.018546425,-0.027388265,-0.06641213,0.012103058,0.091792405,-0.013695272,0.036811393,-0.012184328,0.012229729,0.07299936,-0.0072989683,-0.017479694,-0.016476937,-0.010046603,-0.029353572,-0.019214194,-0.019301182,-0.014475623,0.02053423,-0.022272674
S0932,3.38,3.38,95,2,2,1,1,1,3,3.3333333333333335,-0.2942805,-0.005423226,-0.21094155,-0.21915886,-0.09370856,-0.07104349,-0.05607269,0.058182642,-0.14123948,0.052154016,-0.0044917134,-0.0136694275,0.004586582,0.074909925,-0.115133636,0.02161222,-0.045146294,0.05975368,-0.037324328,-0.07100099,-0.009537678,0.08976276,-0.007339084,-0.08429511,0.043585435,-0.031949963,0.05954782,0.122647345,-0.0146236615,-0.011830751,0.015380069,0.01021875
S0933,3.58,3.58,100,2,1,1,1,1,5,2.0,-0.12339184,-0.024902143,-0.091983125,0.1760007,0.08223271,0.0111585315,-0.16395882,-0.0012790654,-0.008496808,0.084460415,-0.051137216,0.056120623,-0.03708672,-0.009018717,-0.035621848,-0.034688417,-0.040784586,-0.08280692,-0.009333663,-0.026912907,0.025790863,0.0063731885,-0.1033961,-0.04500355,0.0022245469,-0.0044888514,-0.058561303,-0.009717638,0.043674756,0.0016846854,0.046308994,0.03457812
S0934,3.56,3.56,84,0,1,1,1,1,5,2.0,-0.019551,0.1846894,-0.04973703,0.18520574,0.032162238,-0.029691018,0.0673536,0.0151427835,0.0051698587,0.05323757,-0.06966933,0.06365917,-0.053366046,0.14952278,-0.06558559,0.020606581,0.030112326,-0.03389029,0.027299104,0.032465067,0.024376245,0.010606356,-0.046924133,-0.0067708376,-0.04328772,0.0011466879,-0.009570168,-0.0039229356,0.035476852,0.054723714,-0.009402138,0.046612114
S0935,3.2,3.2,91,2,1,1,1,1,5,2.0,-0.034263626,-0.09356551,0.3042092,0.07998497,-0.09807014,-0.0028944383,0.0028447763,0.00035668476,-0.025425937,0.047975373,0.021525137,-0.018182112,-0.056672975,0.025070446,-0.010436415,0.08140623,0.043247614,-0.05489918,-0.063548036,-0.03705646,0.01612584,-0.034386646,-0.0017581902,0.037037835,0.03613875,-0.0380062,0.05176575,0.018322386,0.031899974,0.04844795,-0.026323002,0.012344694
S0936,3.52,3.52,95,0,1,1,1,1,5,2.0,-0.063308455,-0.060042236,-0.2588517,-0.12766534,-0.102609,-0.030342449,-0.06437377,0.12201524,-0.040051743,-0.10336335,0.029591633,-0.095225565,0.01999827,-0.022077216,-0.050415363,0.09394472,0.017505389,0.048802212,0.017410615,-0.021941643,0.08210085,0.055335823,0.031394884,-0.0076727797,-0.056008097,-0.0335939,-0.022966642,-0.000914666,0.054686442,-0.021090357,0.037881583,0.00939905
S0937,3.36,3.36,90,2,1,3,1,1,5,2.0,-0.23139358,0.03900948,0.1764916,0.0582396,-0.007885873,-0.08848947,-0.039443053,-0.032607436,-0.04903939,0.06261126,-0.07710812,-0.05348948,-0.049440835,-0.041219484,0.025920322,0.008371448,0.0075740665,-0.013305898,-0.051102057,0.05623554,0.028760707,0.026940405,-0.043895822,0.014438817,0.0345978,0.045058336,-0.03691104,0.035966177,-0.026980223,0.013468827,0.08504055,-0.0137711475
S0938,3.98,3.98,88,0,1,1,1,1,5,2.0,0.06943941,0.2880592,0.1271565,0.030112946,-0.21101871,-0.04176302,0.030457372,-0.064380676,0.015392449,5.5505923e-05,-0.05284767,0.009963815,-0.044753965,-0.08323077,0.09845093,0.022867229,-0.020660484,-0.0322731,0.048850555,0.032273073,0.009637774,0.096905,0.022418514,-0.011786142,-0.0091313245,-0.01688322,0.019396422,0.010248643,0.024132332,-0.008774331,0.022005348,0.015695019
S0939,3.42,3.42,87,2,1,1,1,1,5,2.0,0.022305278,-0.10431691,0.3102309,0.028974509,-0.0981156,-0.019146625,-0.000898291,-0.041143306,-0.05344617,0.05691906,-0.034971066,-0.038862288,-0.033155497,-0.055933546,-0.053132184,-0.11034779,-0.115181066,0.023556758,-0.0239958,-0.007883842,-0.03540994,-0.0725977,0.0004042036,0.027271006,0.013718266,0.03685816,-0.026381062,0.0096394485,0.0432002,-0.02764534,0.03879906,0.027391156
S0940,3.89,3.89,83,2,2,1,1,1,5,2.0,-0.17828736,0.020405298,-0.15913512,-0.26033038,-0.25545207,0.012768662,-0.0011000411,-0.021230284,0.02805408,0.026245698,-0.05106305,-0.040680874,0.0070828437,-0.03776654,0.041743144,0.013133908,-0.03752425,-0.07954178,-0.0739431,-0.05721569,-0.042237896,0.012330671,-0.041029528,0.069427714,0.022909166,0.014519574,-0.061150566,0.058571987,-0.052206494,-0.07204531,-0.04330965,-0.0069041615
S0941,3.76,3.76,79,1,1,1,1,1,5,2.0,-0.18417361,0.15970205,0.09233523,0.06944165,-0.004427979,-0.09241848,-0.02837711,0.0076287296,0.015345314,0.018546572,-0.0029658063,0.026491031,-0.06518009,-0.04258752,0.055085436,0.018834203,0.0016060374,0.02623542,0.026551133,-0.008576975,-0.038378008,0.078688264,-0.0082389815,0.10958075,-0.035598226,-0.018781887,-0.025959063,0.015549624,0.04326075,-0.022148006,-0.039684523,0.03385682
S0942,3.71,3.71,91,0,1,1,1,1,5,2.0,0.09044617,0.29180548,-0.05337826,-0.18207955,0.03314007,-0.08824671,-0.04885872,0.051696327,-0.08170558,0.1231808,-0.008362773,0.047771547,-0.002800818,-0.060088042,0.030115638,0.098525934,-0.074475184,0.042938408,0.08383652,0.017850569,0.023640245,0.0063618235,0.031082356,-0.08867877,-0.025908422,-0.03848376,-0.015546709,0.008235749,0.058536325,0.053995814,-0.016008748,-0.034407895
S0943,3.52,3.52,89,1,1,1,1,1,5,2.0,0.22616945,-0.22732103,0.21715178,-0.16574273,-0.04877813,-0.1177075,-0.0058412454,-0.14044221,0.019951606,0.114842445,0.014538673,-0.08618369,-0.04650537,-0.062871,-0.0139117595,-0.07345719,-0.03841994,0.046941165,-0.053163625,-0.04307501,-0.019202784,-0.013416998,0.015758881,-0.060007572,0.029598689,-0.02768919,0.042851254,-0.015596056,0.012255617,-0.060846023,-0.0026901686,0.011296244
S0944,3.44,3.44,92,2,2,1,1,1,5,2.0,-0.15540226,-0.026408266,-0.16547252,0.12603122,-0.17612381,0.11573334,-0.058535736,-0.05657022,-0.04143941,0.02018521,-0.025727682,-0.12324189,0.018737825,0.047545,0.021786844,0.035033844,-0.06054139,0.038019035,-0.00560265,0.039702594,-0.004156741,0.050934874,0.010440247,0.020948369,0.0024254827,-0.036074787,-0.072392635,0.019695314,-0.033669196,-0.024718856,0.022277623,0.022622278
S0945,3.69,3.69,97,1,1,1,1,1,5,2.0,-0.09596142,-0.16840191,-0.050528012,0.004280454,0.2115552,-0.18944481,-0.09417602,0.07752732,-0.04952116,-0.016473208,0.038373407,-0.13688087,0.05370361,0.016390188,0.10400066,-0.04410603,0.073322505,0.008164752,-0.0068912557,-0.08409313,0.03247842,-0.04206707,0.053121086,-0.0018365168,-0.023872351,-0.022030449,0.024517162,0.010328516,-0.06866828,0.020240715,0.00790878,0.007277198
S0946,4.0,4.0,85,0,1,1,1,1,4,2.5,0.16451475,0.367603,-0.16350736,-0.039691508,0.09209004,0.0848043,0.050033163,-0.010815531,-0.10610171,-0.012472704,0.06976282,-0.03714135,0.037455566,0.12905815,0.04037006,0.06878667,-0.034903016,-0.009944512,0.023111936,-0.031335175,-0.025873572,-0.031827133,0.024355259,-0.06007363,0.018477833,-0.0063262237,-0.021813555,-0.062082075,-0.0044521024,-0.050520968,0.010362316,0.024372356
S0947,3.3,3.3,68,2,1,1,1,1,4,2.5,0.032564703,-0.12999342,0.26337436,-0.21377628,0.086767696,-0.029031673,0.06676139,0.011581802,-0.04519144,-0.035784025,0.027227482,-0.036854554,-0.08047471,-0.067025185,0.022724412,-0.0346871,0.02414552,0.047939427,-0.06744317,0.01646125,-0.058688607,0.04061839,0.03223849,-0.04875413,-0.024861615,-0.021988666,-0.018926496,-0.06593997,0.029041389,0.01601963,-0.00010629437,0.002954197
S0948,3.41,3.41,96,0,1,1,1,1,5,2.0,-0.33060503,0.08289042,-0.13272783,-0.22721006,-0.050372295,0.0030793832,0.019088596,-0.008294471,-0.13389668,-0.029752506,-0.017995963,-0.12437233,-0.010086034,0.054834623,-0.04673359,-0.0332705,0.07935979,-0.016360343,-0.042501353,-0.057003837,-0.025181642,0.0637214,-0.06725093,0.0030848184,0.05090932,-0.016558137,0.004312649,-0.004646509,0.06095417,-0.04684846,-0.027106967,0.0026606785
S0949,3.16,3.16,90,2,1,3,1,1,4,2.5,-0.09919792,-0.0776844,-0.06849075,0.025295824,0.1870767,-0.08272969,-0.08159701,-0.086180255,0.08501137,0.07925547,0.17730202,0.0070728576,0.011493045,0.0040593054,-0.003422981,0.03620074,-0.028999554,0.035093244,0.031454433,0.07714202,-0.0033376364,-0.014413275,0.033796076,0.023062171,0.044195794,0.025624389,-0.092070766,-0.013947313,-0.03783923,0.035640057,-0.038918085,0.045104366
S0950,3.72,3.72,95,1,1,1,1,1,5,2.0,0.061571714,0.2642189,0.044558033,-0.17300852,-0.1211165,-0.107234284,-0.11403745,-0.001966161,0.026334982,0.03251681,-0.009461589,-0.047426924,0.01493964,-0.018596984,0.037116233,0.008838396,-0.046649124,-0.01889832,0.05875744,0.02145721,0.008506992,0.085752666,0.078058995,-0.015641179,-0.049805295,-0.007876804,-0.003320959,0.011812288,0.032747548,0.05766023,-0.0342684,-0.004740242
S0951,2.93,2.93,73,1,1,1,1,1,5,2.0,-0.021456275,-0.18133263,0.33113432,-0.2372423,-0.037019603,-0.04079792,0.030579742,-0.032243706,-0.13399085,-0.017770285,0.0038533146,0.015722277,0.10882252,0.096090555,-0.018125052,0.014455956,0.046319135,0.022582494,-0.03090552,0.069252625,-0.0016024566,0.057585403,-0.01985472,0.007994416,0.0405468,0.025478316,0.043895695,-0.058750696,-0.0027076672,0.01317929,0.0104976725,-0.0127894245
S0952,3.88,3.88,99,2,2,1,1,1,5,2.0,0.08715089,-0.18615122,-0.13549483,0.20165055,-0.076243676,0.06375351,-0.01356456,0.028480086,-0.14783242,-0.124352805,0.036437694,0.023427833,-0.017800927,-0.10131219,0.08933644,-0.038152337,0.019560559,0.05007941,0.036579512,0.05591033,-0.0017188826,-0.04051561,0.028396133,-0.012141756,-0.000105412735,0.008847936,-0.0064160214,-0.033808134,-0.020674564,-0.025606554,0.0037501662,0.008779393
S0953,2.88,2.88,83,1,1,2,1,1,5,2.0,-0.101392776,-0.036516882,-0.03481794,0.21332733,0.08330049,0.035001785,-0.21969253,0.021631287,0.060428094,0.08022168,-0.027980315,0.059959214,0.017094148,-0.030514272,0.08691874,-0.062017825,-0.029821878,-0.030590119,-0.0045609204,-0.052594602,-0.019836811,0.022249177,0.013950909,-0.004959281,-0.03426372,-0.029831652,0.01325751,-0.0129098855,0.0147094615,-0.011973049,-0.011228125,-0.009352343
S0954,3.98,3.98,92,0,1,1,1,1,5,2.0,0.37201273,0.16080941,-0.23595388,0.036502913,0.059112508,-0.07347262,0.10989735,0.008454576,0.091622375,-0.035045713,-0.15767862,0.0037514705,0.054229677,0.02384323,-0.042684533,-0.0959384,0.05151924,-0.0033633537,0.00029640453,-0.020152101,-0.07909415,0.013311022,0.036286235,-0.009512215,0.011274566,0.006183889,0.041460995,0.0002446195,-0.029027145,0.011297814,-0.07827876,-0.028039915
S0955,3.05,3.05,82,3,1,1,1,1,5,2.0,0.024881275,-0.069075584,0.19870578,-0.087693915,0.12999152,0.12311837,0.08318876,-0.18221636,-0.07156157,-0.03865086,-0.041053336,-0.008074744,0.0029509834,-0.018571716,-0.0056575285,-0.05786339,0.01725525,0.02019958,-0.05546576,-0.04078874,0.0058603175,-0.071429096,0.011635225,-0.07761506,0.003322571,-0.027903927,0.018771755,0.019585188,0.009882241,0.02723839,0.033839993,0.017546235
S0956,3.17,3.17,83,0,1,1,1,1,5,2.0,-0.18341918,-0.18536325,-0.27062848,-0.1306093,-0.06988757,0.020011455,0.019723509,0.015974486,0.0013192678,0.013825399,0.03178876,0.059099086,-0.008280518,0.09146711,-0.07537717,-0.021337336,0.03954009,-0.053761765,-0.05433754,-0.022545438,0.014726221,-0.04565284,-0.07654641,0.11320986,-0.085494086,-0.010741208,0.010056079,0.057699934,0.065791786,-0.010646871,0.017775202,-0.009867629
S0957,3.04,3.04,78,1,1,1,1,1,5,2.0,-0.20800817,-0.02023855,-0.116117455,-0.002922933,0.10687055,-0.14602245,-0.029140174,-0.11167388,0.054499026,-0.04723347,-0.13226318,0.06459057,-0.012589949,0.067792274,-0.036561217,0.01137569,-0.048494432,-0.010180238,0.05575972,-0.0015230047,0.06947942,0.040555395,-0.04604286,-0.0019306056,-0.020819593,-0.093949795,-0.035737883,0.04340958,0.042632535,-0.0122949835,-0.0039165737,0.053216048
S0958,3.86,3.86,84,0,1,1,1,1,5,2.0,0.3373261,0.10383941,-0.14356008,0.25074014,0.05607673,0.0052180374,0.11459312,0.09152219,0.0937862,0.0390602,0.011931197,-0.012371404,-0.1204487,0.053347025,-0.11716843,-0.053163793,0.058666304,0.069909,-0.008035033,-0.04923094,0.0016685538,0.06525861,0.049801324,0.013655289,0.08291719,0.017224861,0.04794679,0.03698618,0.0056199688,0.013298733,0.01954129,0.022206252
S0959,3.34,3.34,66,1,1,1,1,1,3,3.3333333333333335,0.20489508,-0.19536144,0.28850347,-0.17010158,-0.14164433,-0.04127076,0.013910449,-0.120661885,0.039307456,0.04597027,-0.039132267,0.043089274,-0.009360674,-0.027320247,-0.032316294,0.05903856,0.12374158,-0.083365,-0.008474094,0.029483989,-0.0007667764,-0.03992645,-0.053353045,-0.017402634,0.04624386,0.06559317,0.039142206,-0.017451037,0.099583566,-0.049008586,-0.012215656,0.005782708
S0960,3.16,3.16,93,0,2,1,1,1,5,2.0,-0.11097225,-0.19772454,-0.23147163,0.21798186,-0.19320358,-0.023567893,0.031003918,0.007449971,0.014062051,-0.011544468,-0.03344862,0.018682877,-0.037484214,0.01940524,-0.028511183,0.041990012,-0.027871197,0.026159765,0.0041059884,-0.04796761,0.028392358,0.06390806,0.04045881,-0.036909442,-0.019777665,0.035906315,0.06790578,-0.023287412,-0.00073457364,0.012853823,-0.00016992888,0.056632627
S0961,3.6,3.6,84,2,1,1,1,1,5,2.0,-0.21879962,0.043760065,0.0017516841,-0.07016362,0.15080197,-0.12627505,0.007428411,0.041076615,0.041048855,-0.07042056,0.02175772,-0.017535208,0.050524622,-0.018174915,-0.08154463,0.07416903,-0.0058347387,-0.05991721,0.050556,0.013185945,0.016034724,-0.035999656,-0.009769747,-0.0038467783,0.008806871,0.053243373,0.023281269,-0.03051438,-0.00031875065,0.04254369,-0.07343448,-0.030888336
S0962,3.56,3.56,99,0,1,1,1,1,5,2.0,0.46796936,-0.00040814435,-0.2034547,0.029465988,0.14062914,0.12680219,-0.1847579,0.07776592,0.07409269,0.07035017,0.003131467,-0.021528719,-0.026993578,0.09429175,0.0033729495,-0.097423285,0.05167103,-0.024898266,-0.026275573,0.05836918,-0.05680831,0.030089336,0.08727293,0.017952267,0.033059787,-0.02309995,-0.005019094,0.052059967,-0.019061206,-0.02277138,0.03959315,-0.03860839
S0963,3.39,3.39,87,3,1,1,1,1,4,2.5,0.07966917,-0.10141121,0.21789356,-0.19335791,0.085305795,0.083079375,-0.027639072,-0.03334512,0.003953361,0.056668997,-0.0023762179,0.027943514,0.036505878,0.04433973,0.0522073,0.003906023,0.057736408,0.10657115,0.037953418,0.02074005,0.035253964,0.029195866,-0.029924762,0.0022093535,-0.009650654,-0.03449064,-0.05601425,-0.026250798,0.04469241,-0.008014337,-0.018005623,0.013766378
S0964,3.95,3.95,92,2,1,1,1,1,5,2.0,-0.04523657,-0.14412127,-0.16714546,-0.14407164,-0.20727326,-0.05292688,-0.10373415,-0.04800201,0.0141135175,0.0018750594,0.007863941,0.025252854,-0.097175375,0.056458395,-0.044166014,0.07333783,0.01933065,-0.020694714,0.045053583,-0.1007299,0.065274924,-0.038740218,-0.06677132,-0.046673276,0.034787275,0.071831025,-0.033824835,0.03056921,0.0067424164,0.035942268,0.018645426,0.012909627
S0965,3.6,3.6,100,0,1,2,1,1,4,2.5,-0.027677786,-0.006238707,-0.14545226,0.08600264,0.2632562,0.0323088,-0.16574486,0.019289073,0.102108754,-0.014920739,0.03024787,-0.055367842,-0.026143905,-0.015960945,-0.017947838,-0.019896148,-0.0180191,0.028123276,-0.007830123,-0.04559545,0.05787157,-0.02516154,-0.0052706096,-0.0071278075,0.060527217,-0.013024027,0.0071432334,0.007830093,0.037022054,0.051511414,-0.030711219,0.07644745
S0966,4.0,4.0,96,0,1,1,1,1,5,2.0,0.124438785,0.29991937,-0.012555293,-0.035590187,-0.032618135,0.05324093,-0.11803487,-0.020092495,-0.0011779483,-0.0946058,-0.0058530094,0.03373776,0.034572754,0.015810028,-0.017994318,-0.028371595,-0.03243633,-0.0029026219,0.0656561,-0.004253156,-0.015973896,-0.03349103,0.07034466,0.0049002967,0.0053397855,-0.045408204,0.05234354,0.010989535,0.006142425,0.0485436,-0.02585085,0.019622246
S0967,3.04,3.04,67,1,1,1,1,1,5,2.0,-0.048287183,0.12840647,0.25972065,-0.21419708,0.046063703,0.084543705,0.081279285,0.07196404,-0.0014313423,0.09978388,-0.113207705,0.019888695,0.030699708,-0.021604834,-0.0620342,0.011434737,0.10511911,0.02397549,0.0012911229,-0.03321841,0.053702634,0.033247873,0.08648869,-0.04749631,-0.07253908,0.016103473,-0.049059037,0.0019133965,0.0041497136,-0.03872604,0.029012455,-0.015037111
S0968,3.37,3.37,91,2,1,1,1,1,5,2.0,-0.23737657,0.0021223514,-0.1012826,0.13343014,-0.121136196,0.18158844,0.025133632,-0.07916791,-0.06847228,-0.055715658,-0.028430674,0.04887715,0.013641608,-0.056943532,0.021343185,-0.03538405,-0.075317316,-0.018224774,-0.067535065,-0.0049184826,-0.033209752,0.07304335,0.02601987,0.019896308,-0.005850315,0.03317166,-0.010585529,-0.010728672,0.009608573,-0.03266606,-0.0058003254,-0.03965311
S0969,3.32,3.32,95,0,1,1,1,1,5,2.0,-0.2963305,0.017518334,0.07120173,0.19392128,-0.02075852,-0.07281059,0.036459778,-0.044567116,0.122460864,-0.018101718,-0.037545126,0.044675753,0.015900385,0.07054486,0.042266402,-0.036663055,0.054462384,-0.019947253,-0.049374964,0.016069211,0.012050412,-0.004513029,0.0025444557,0.038537677,-0.046270046,-0.027084993,0.014437158,0.05428104,0.022910563,-0.06748847,0.03464788,0.004435039
S0970,3.73,3.73,84,0,1,1,1,1,5,2.0,0.06749991,0.24686295,0.071155034,-0.194362,-0.048085976,-0.087644316,0.06965578,0.0024217232,-0.19610855,-7.59321e-05,0.10783969,0.08323054,0.037386812,-0.004872945,0.018229283,0.06615577,0.007846053,0.0046355226,0.036933355,0.08331732,0.02011473,-0.07738284,-0.043098204,-0.017583445,-0.042937398,-0.017420333,0.008958055,0.029841388,0.046058726,0.02246169,0.0117429355,-0.01708867
S0971,3.39,3.39,86,1,1,1,1,1,5,2.0,0.20455708,-0.32274014,0.11953048,0.28646347,-0.01512117,0.0011468787,0.1203646,0.016118562,0.15746734,0.012619196,0.088192984,-0.084749155,-0.027864167,0.0066015036,-0.056713875,0.09885768,-0.017152919,-0.03923569,0.01839037,-0.03910698,-0.027641943,0.10777532,-0.007908882,0.005057907,0.0013307682,-0.06151309,0.09522401,-0.022062156,0.017952044,-0.0075680376,0.026773384,0.005945978
S0972,3.02,3.02,81,1,1,1,1,1,5,2.0,0.003111326,-0.19069478,-0.378463,0.0052966606,0.10467585,0.14825185,-0.13402657,0.08499515,0.042465195,-0.12734807,-0.04950546,-0.012037393,0.016881322,-0.021998389,0.016850928,0.088093475,-0.059785556,0.024330648,-0.012509609,0.058937285,-0.058436066,-0.04724933,-0.020736352,-0.020223387,-0.041248586,-0.025051152,0.07495659,0.055748988,-0.026669152,0.022950834,-0.044093505,-0.05078032
S0973,3.88,3.88,87,2,1,2,1,1,4,2.5,0.02041624,0.016719015,-0.0809095,-0.0018268394,0.1559751,0.020504279,-0.08428441,-0.15179358,0.023944935,-0.042145047,-0.07357478,0.083727136,0.029319169,-0.014842412,0.016230203,-0.0396059,-0.057757195,-0.06738051,-0.0004418523,0.019131184,0.0613745,-0.04741444,-0.04263522,0.00010375701,0.03489667,0.001555361,-0.014433737,-0.01601803,0.043347493,0.018826585,-0.03819875,-0.02066677
S0974,3.85,3.85,96,0,1,1,1,1,5,2.0,0.23859607,0.17970172,0.077919364,0.12718457,-0.13101102,-0.0058745113,0.00033148038,0.063932925,-0.07140345,0.027004816,-0.060512803,0.06043837,-0.13372658,0.03278844,-0.080701955,0.009890272,0.1316176,-0.04416605,0.04189994,0.014293636,-0.04716455,0.009105054,0.08529581,0.007739756,0.06595644,-0.018638402,-0.0007239261,0.018762145,0.0070068305,0.02756264,0.018863706,-0.04995526
S0975,2.89,2.89,83,1,1,1,1,1,5,2.0,-0.10122445,0.080634914,0.24076094,0.049944453,-0.11075051,0.09056819,0.14022195,-0.11850356,-0.013633686,-0.03386686,0.018345142,0.06706546,0.021336718,0.019246172,0.0061106724,0.028780216,-0.039042447,0.00018397206,0.006799366,0.035289034,0.013499306,-0.019953422,0.08246368,0.018715352,0.077995695,-0.045009967,-0.021782048,-0.015305984,-0.036346037,0.019874234,0.029633418,-0.020848399
S0976,3.16,3.16,88,2,1,1,1,1,5,2.0,-0.21389405,-0.049106866,-0.11802708,-0.1477403,-0.14940603,0.022405589,-0.012682146,0.029135583,-0.043229118,-0.10866072,-0.055627786,-0.027166642,-0.05378045,0.0534017,0.038796607,0.026807733,0.009979198,-0.085124806,-0.015446664,-0.017560877,0.08718879,-0.041485883,0.049063142,-0.012643083,-0.050173413,-0.009273017,-0.06105057,0.03012265,0.021437075,-0.00030851128,0.0049692737,-0.050112616
S0977,3.09,3.09,75,1,1,1,1,1,5,2.0,-0.27699336,0.08533429,0.033930037,0.2310045,0.05179823,0.027837552,-0.117643274,-0.04362956,0.08960638,0.033706613,0.08934828,-0.012222333,0.023041036,0.029159222,-0.027875183,0.018748704,0.08007356,0.0019393815,0.013249602,0.02029367,-0.020854196,-0.01072633,-0.008779405,-0.038117185,-0.03846103,0.009738237,0.05076111,-0.060830757,-0.029615829,-0.03844213,0.06991627,0.0146903265
S0978,3.67,3.67,87,1,1,1,1,1,5,2.0,0.24340801,0.28193805,-0.03490833,-0.11845114,-0.06995996,-0.06334273,0.07257729,0.031653184,0.0050815134,-0.0163952,0.079193875,0.042348128,-0.051592562,0.07571292,0.053163026,0.050730754,0.0057094097,0.059327494,0.019276096,0.015860314,0.047451995,0.052525096,0.037976094,0.0326284,0.0024013352,0.024002166,0.02825336,0.024955787,0.044532362,0.071182,0.07363984,0.062779985
S0979,3.24,3.24,79,2,1,1,1,1,5,2.0,0.30060932,-0.44471613,0.15721877,-0.030926203,-0.014755914,-0.12417455,-0.018393401,-0.15572993,0.054962583,0.036546446,-0.069248125,-0.06382275,0.032444328,0.06514906,-0.047079995,0.060299736,-0.081250735,-0.07432518,-0.01844744,0.0017629669,-0.100475125,-0.01458829,-0.03445612,-0.0051893126,0.045445055,0.011796466,0.053218044,0.019103436,0.037820596,-0.051602982,-0.0069041387,0.026913293
