job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J0873,Mid-Level Data Analyst,Delta Systems Group,Aswan,Data,Mid,4,"Routing, Azure, Django, Javascript, Numpy, Kubernetes",Not Specified,2025-11-13,https//example.com/jobs/273,"Looking for a Mid Data Analyst to join Delta Systems. Must have experience in Routing, Azure, Django. Preferred certification not required."
J0874,Principal Product Manager,Cairocloud Inc,Cairo,Software,Mid,6,"Tcp/Ip, Git, Docker",AWS Certified Developer,2025-09-22,https//example.com/jobs/274,"Looking for a Mid Product Manager to join CairoCloud. Must have experience in TCP/IP, Git, Docker. Preferred certification AWS Certified Developer."
J0875,Junior Data Analyst,Cairocloud Solutions,Mansoura,Data,Lead,12,"Routing, Numpy, Git, Sql",Certified Information Systems Security Professional (CISSP),2025-11-17,https//example.com/jobs/275,"Looking for a Lead Data Analyst to join CairoCloud. Must have experience in Routing, NumPy, Git. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0876,Lead Network Engineer,Nilesoft Solutions,Aswan,Network,Junior,8,"Nosql, Elasticsearch, C, Gcp, Ci/Cd, Kubernetes",Cisco CCNA,2025-10-05,https//example.com/jobs/276,"Looking for a Junior Network Engineer to join NileSoft. Must have experience in NoSQL, ElasticSearch, C. Preferred certification Cisco CCNA."
J0877,Senior Network Engineer,Deltabyte Egypt,Cairo,Network,Junior,4,"Nlp, Terraform, Spark, Node.Js",Huawei HCIP,2025-10-26,https//example.com/jobs/277,"Looking for a Junior Network Engineer to join DeltaByte. Must have experience in NLP, Terraform, Spark. Preferred certification Huawei HCIP."
J0878,Mid-Level Backend Developer,Giza Networks Group,Aswan,Software,Lead,14,"Azure, Git, Routing, Node.Js, Numpy, C, Pytorch, Tensorflow, Docker",AWS Certified Developer,2025-11-20,https//example.com/jobs/278,"Looking for a Lead Backend Developer to join Giza Networks. Must have experience in Azure, Git, Routing. Preferred certification AWS Certified Developer."
J0879,Lead Business Analyst,Cairocloud Ltd,Alexandria,Data,Lead,9,"C, Hadoop, Node.Js, Docker",Huawei HCIA,2025-11-13,https//example.com/jobs/279,"Looking for a Lead Business Analyst to join CairoCloud. Must have experience in C, Hadoop, Node.js. Preferred certification Huawei HCIA."
J0880,Lead Quality Assurance Engineer,Pharos Ai Group,Tanta,Software,Senior,7,"Pandas, Hipaa, Numpy, Sql, Python",Not Specified,2025-10-11,https//example.com/jobs/280,"Looking for a Senior Quality Assurance Engineer to join Pharos AI. Must have experience in Pandas, HIPAA, NumPy. Preferred certification not required."
J0881,Mid-Level Network Engineer,Pyramid Solutions Egypt,Suez,Network,Senior,6,"Firewalls, Ansible, Spark, Flask, Hipaa, Pytorch, Microservices",AWS Certified Developer,2025-11-19,https//example.com/jobs/281,"Looking for a Senior Network Engineer to join Pyramid Solutions. Must have experience in Firewalls, Ansible, Spark. Preferred certification AWS Certified Developer."
J0882,Junior Full Stack Developer,Deltabyte Ltd,Giza,Software,Senior,12,"Gcp, Pandas, Rest Apis, Git, C, Nosql, Python",Cisco CCNA,2025-10-16,https//example.com/jobs/282,"Looking for a Senior Full Stack Developer to join DeltaByte. Must have experience in GCP, Pandas, REST APIs. Preferred certification Cisco CCNA."
J0883,Lead Machine Learning Engineer,Deltabyte Solutions,Aswan,AI,Intern,0,"Azure, Javascript, Git, Linux, Computer Vision, Sql",AWS Certified Solutions Architect,2025-10-12,https//example.com/jobs/283,"Looking for a Intern Machine Learning Engineer to join DeltaByte. Must have experience in Azure, JavaScript, Git. Preferred certification AWS Certified Solutions Architect."
J0884,Mid-Level Systems Administrator,Pharos Ai Solutions,Mansoura,Network,Senior,8,"Tensorflow, Routing, Elasticsearch, Switching, React, Kubernetes, Python",Cisco CCNA,2025-11-06,https//example.com/jobs/284,"Looking for a Senior Systems Administrator to join Pharos AI. Must have experience in TensorFlow, Routing, ElasticSearch. Preferred certification Cisco CCNA."
J0885,Mid-Level Database Administrator,Deltabyte Group,Giza,Data,Junior,6,"Rest Apis, Ansible, Computer Vision, Javascript, Microservices, Sql",AWS Certified Developer,2025-10-10,https//example.com/jobs/285,"Looking for a Junior Database Administrator to join DeltaByte. Must have experience in REST APIs, Ansible, Computer Vision. Preferred certification AWS Certified Developer."
J0886,Lead It Support Engineer,Giza Networks Ltd,Alexandria,Cloud/DevOps,Senior,5,"Docker, Javascript, Azure, C, Python",Certified Information Systems Security Professional (CISSP),2025-09-24,https//example.com/jobs/286,"Looking for a Senior IT Support Engineer to join Giza Networks. Must have experience in Docker, JavaScript, Azure. Preferred certification Certified Information Systems Security Professional (CISSP)."
J0887,Senior Devops Engineer,Futurevision Group,Hurghada,Cloud/DevOps,Junior,8,"Numpy, Flask, Java, Azure, Computer Vision, Rest Apis, Elasticsearch, Aws",Huawei HCIA,2025-11-15,https//example.com/jobs/287,"Looking for a Junior DevOps Engineer to join FutureVision. Must have experience in NumPy, Flask, Java. Preferred certification Huawei HCIA."
J0888,Lead Product Manager,Deltabyte Group,Tanta,Software,Junior,4,"Tcp/Ip, Java, Pandas",AWS Certified Solutions Architect,2025-10-01,https//example.com/jobs/288,"Looking for a Junior Product Manager to join DeltaByte. Must have experience in TCP/IP, Java, Pandas. Preferred certification AWS Certified Solutions Architect."
J0889,Senior Embedded Systems Engineer,Cloudworks Egypt Solutions,Hurghada,Network,Senior,10,"Linux, Spark, Microservices, Java, Aws",AWS Certified Solutions Architect,2025-10-21,https//example.com/jobs/289,"Looking for a Senior Embedded Systems Engineer to join CloudWorks Egypt. Must have experience in Linux, Spark, Microservices. Preferred certification AWS Certified Solutions Architect."
J0890,Principal Machine Learning Engineer,Masrsoft Egypt,Alexandria,AI,Mid,1,"Gcp, Routing, Linux, Hadoop",Google Professional Data Engineer,2025-11-14,https//example.com/jobs/290,"Looking for a Mid Machine Learning Engineer to join MasrSoft. Must have experience in GCP, Routing, Linux. Preferred certification Google Professional Data Engineer."
J0891,Mid-Level Devops Engineer,Smartdata Labs Ltd,Mansoura,Cloud/DevOps,Junior,7,"Numpy, Django, Python, Microservices, Computer Vision, Tcp/Ip, Routing, Tensorflow, Aws",AWS Certified Developer,2025-10-21,https//example.com/jobs/291,"Looking for a Junior DevOps Engineer to join SmartData Labs. Must have experience in NumPy, Django, Python. Preferred certification AWS Certified Developer."
J0892,Senior Frontend Developer,Alex Tech Inc,Mansoura,Software,Mid,4,"Routing, Docker, Pytorch, Ansible, Azure, Tensorflow, Aws, Python",AWS Certified Solutions Architect,2025-11-11,https//example.com/jobs/292,"Looking for a Mid Frontend Developer to join ALEX Tech. Must have experience in Routing, Docker, PyTorch. Preferred certification AWS Certified Solutions Architect."
J0893,Mid-Level Quality Assurance Engineer,Giza Networks Solutions,Tanta,Software,Mid,3,"Tcp/Ip, Gcp, Spark, Numpy, Pandas, C, Docker, Node.Js, React",Huawei HCIP,2025-10-12,https//example.com/jobs/293,"Looking for a Mid Quality Assurance Engineer to join Giza Networks. Must have experience in TCP/IP, GCP, Spark. Preferred certification Huawei HCIP."
J0894,Lead Ai Researcher,Masrsoft Egypt,Suez,AI,Senior,12,"Routing, Sql, Hipaa, Nosql, Tcp/Ip, Django, Git, Tensorflow, Node.Js, Python",Huawei HCIA,2025-11-07,https//example.com/jobs/294,"Looking for a Senior AI Researcher to join MasrSoft. Must have experience in Routing, SQL, HIPAA. Preferred certification Huawei HCIA."
J0895,Principal Network Engineer,Futurevision Solutions,Alexandria,Network,Senior,9,"Aws, Nlp, Routing, Docker, Python, Tensorflow",Google Professional Data Engineer,2025-11-10,https//example.com/jobs/295,"Looking for a Senior Network Engineer to join FutureVision. Must have experience in AWS, NLP, Routing. Preferred certification Google Professional Data Engineer."
J0896,Mid-Level Cloud Engineer,Alex Tech Inc,Mansoura,Cloud/DevOps,Mid,10,"Git, Javascript, Firewalls",AWS Certified Developer,2025-10-21,https//example.com/jobs/296,"Looking for a Mid Cloud Engineer to join ALEX Tech. Must have experience in Git, JavaScript, Firewalls. Preferred certification AWS Certified Developer."
J0897,Lead Data Analyst,Pyramid Solutions Egypt,Giza,Data,Senior,13,"Routing, Spark, Javascript, Pytorch, Tensorflow, Docker, 5G, Python",Google Professional Data Engineer,2025-10-27,https//example.com/jobs/297,"Looking for a Senior Data Analyst to join Pyramid Solutions. Must have experience in Routing, Spark, JavaScript. Preferred certification Google Professional Data Engineer."
J0898,Junior Business Analyst,Cairocloud Solutions,Tanta,Data,Senior,9,"Rest Apis, 5G, Nosql, Node.Js, Kubernetes",Cisco CCNP,2025-10-31,https//example.com/jobs/298,"Looking for a Senior Business Analyst to join CairoCloud. Must have experience in REST APIs, 5G, NoSQL. Preferred certification Cisco CCNP."
J0899,Principal Backend Developer,Techsol Egypt Group,Suez,Software,Junior,5,"Sql, Rest Apis, Node.Js, Tensorflow, Hadoop, Ansible, Numpy, React, Python",Google Professional Data Engineer,2025-10-21,https//example.com/jobs/299,"Looking for a Junior Backend Developer to join TechSol Egypt. Must have experience in SQL, REST APIs, Node.js. Preferred certification Google Professional Data Engineer."
J0900,Mid-Level Cybersecurity Analyst,Techsol Egypt Egypt,Cairo,Other,Mid,8,"Switching, Ansible, Docker",AWS Certified Solutions Architect,2025-11-03,https//example.com/jobs/300,"Looking for a Mid Cybersecurity Analyst to join TechSol Egypt. Must have experience in Switching, Ansible, Docker. Preferred certification AWS Certified Solutions Architect."
J0901,Lead Full Stack Developer,Techsol Egypt Solutions,Mansoura,Software,Junior,2,"Terraform, Node.Js, Firewalls, React, Kubernetes, Tensorflow",Google Professional Data Engineer,2025-09-23,https//example.com/jobs/1,"Looking for a Junior Full Stack Developer to join TechSol Egypt. Must have experience in Terraform, Node.js, Firewalls. Preferred certification Google Professional Data Engineer."
J0902,Senior Software Engineer,Nilesoft Inc,Hurghada,Software,Junior,3,"Docker, Terraform, Spark, Aws, Elasticsearch, Linux, Python",Huawei HCIA,2025-11-04,https//example.com/jobs/2,"Looking for a Junior Software Engineer to join NileSoft. Must have experience in Docker, Terraform, Spark. Preferred certification Huawei HCIA."
J0903,Junior Database Administrator,Alex Tech Group,Mansoura,Data,Junior,6,"Node.Js, Pandas, Django, Sql",Cisco CCNP,2025-11-14,https//example.com/jobs/3,"Looking for a Junior Database Administrator to join ALEX Tech. Must have experience in Node.js, Pandas, Django. Preferred certification Cisco CCNP."
J0904,Mid-Level Devops Engineer,Deltabyte Ltd,Mansoura,Cloud/DevOps,Senior,11,"Flask, Pandas, Node.Js, Tcp/Ip, Computer Vision, Docker, React",AWS Certified Solutions Architect,2025-11-02,https//example.com/jobs/4,"Looking for a Senior DevOps Engineer to join DeltaByte. Must have experience in Flask, Pandas, Node.js. Preferred certification AWS Certified Solutions Architect."
J0905,Mid-Level Ai Researcher,Cloudworks Egypt Egypt,Mansoura,AI,Lead,9,"Pandas, Linux, Ci/Cd",Cisco CCNP,2025-10-01,https//example.com/jobs/5,"Looking for a Lead AI Researcher to join CloudWorks Egypt. Must have experience in Pandas, Linux, CI/CD. Preferred certification Cisco CCNP."
J0906,Junior Devops Engineer,Alex Tech Ltd,Hurghada,Cloud/DevOps,Mid,2,"Sql, Terraform, Azure, Firewalls, Ci/Cd, Pandas, Linux, Tensorflow, Python, Aws",Not Specified,2025-10-05,https//example.com/jobs/6,"Looking for a Mid DevOps Engineer to join ALEX Tech. Must have experience in SQL, Terraform, Azure. Preferred certification not required."
J0907,Lead Cloud Engineer,Cloudworks Egypt Solutions,Cairo,Cloud/DevOps,Junior,0,"Numpy, Linux, React, Kubernetes, Iso27001, Aws, Python",Cisco CCNP,2025-10-04,https//example.com/jobs/7,"Looking for a Junior Cloud Engineer to join CloudWorks Egypt. Must have experience in NumPy, Linux, React. Preferred certification Cisco CCNP."
J0908,Mid-Level Product Manager,Giza Networks Solutions,Suez,Software,Junior,5,"Hipaa, Terraform, Gcp, Firewalls, Node.Js",Google Professional Data Engineer,2025-11-17,https//example.com/jobs/8,"Looking for a Junior Product Manager to join Giza Networks. Must have experience in HIPAA, Terraform, GCP. Preferred certification Google Professional Data Engineer."
J0909,Junior Embedded Systems Engineer,Giza Networks Ltd,Tanta,Network,Junior,2,"Rest Apis, Node.Js, Javascript, Flask, Pytorch, Sql, Hadoop, Docker",AWS Certified Developer,2025-10-15,https//example.com/jobs/9,"Looking for a Junior Embedded Systems Engineer to join Giza Networks. Must have experience in REST APIs, Node.js, JavaScript. Preferred certification AWS Certified Developer."
J0910,Senior Cybersecurity Analyst,Deltabyte Ltd,Suez,Other,Mid,0,"Terraform, Linux, 5G, Node.Js, Kubernetes, Docker",AWS Certified Developer,2025-10-09,https//example.com/jobs/10,"Looking for a Mid Cybersecurity Analyst to join DeltaByte. Must have experience in Terraform, Linux, 5G. Preferred certification AWS Certified Developer."
J0911,Mid-Level Database Administrator,Cairocloud Egypt,Suez,Data,Intern,0,"Microservices, Nosql, Django, Routing, Docker, Aws",Huawei HCIA,2025-10-14,https//example.com/jobs/11,"Looking for a Intern Database Administrator to join CairoCloud. Must have experience in Microservices, NoSQL, Django. Preferred certification Huawei HCIA."
J0912,Lead Data Scientist,Pyramid Solutions Inc,Cairo,AI,Mid,8,"Flask, Computer Vision, Routing, Aws, Node.Js",Huawei HCIP,2025-09-24,https//example.com/jobs/12,"Looking for a Mid Data Scientist to join Pyramid Solutions. Must have experience in Flask, Computer Vision, Routing. Preferred certification Huawei HCIP."
J0913,Mid-Level Ai Researcher,Deltabyte Egypt,Giza,AI,Junior,7,"Terraform, Tensorflow, Git, Node.Js, Aws, Sql",Not Specified,2025-10-01,https//example.com/jobs/13,"Looking for a Junior AI Researcher to join DeltaByte. Must have experience in Terraform, TensorFlow, Git. Preferred certification not required."
J0914,Lead Network Engineer,Pyramid Solutions Egypt,Aswan,Network,Lead,10,"Numpy, Computer Vision, Elasticsearch, Ansible, Flask, Node.Js, Docker",Huawei HCIP,2025-10-05,https//example.com/jobs/14,"Looking for a Lead Network Engineer to join Pyramid Solutions. Must have experience in NumPy, Computer Vision, ElasticSearch. Preferred certification Huawei HCIP."
J0915,Principal Frontend Developer,Alex Tech Inc,Cairo,Software,Mid,4,"Aws, Python, React, Javascript, Firewalls, Hipaa, C, Sql",Cisco CCNP,2025-09-25,https//example.com/jobs/15,"Looking for a Mid Frontend Developer to join ALEX Tech. Must have experience in AWS, Python, React. Preferred certification Cisco CCNP."
J0916,Junior It Support Engineer,Delta Systems Egypt,Mansoura,Cloud/DevOps,Mid,5,"Tensorflow, Iso27001, Git, Azure, Hipaa, Spark, Docker",AWS Certified Developer,2025-09-27,https//example.com/jobs/16,"Looking for a Mid IT Support Engineer to join Delta Systems. Must have experience in TensorFlow, ISO27001, Git. Preferred certification AWS Certified Developer."
J0917,Senior Database Administrator,Alex Tech Solutions,Aswan,Data,Mid,1,"Javascript, Numpy, 5G, Sql",AWS Certified Developer,2025-10-06,https//example.com/jobs/17,"Looking for a Mid Database Administrator to join ALEX Tech. Must have experience in JavaScript, NumPy, 5G. Preferred certification AWS Certified Developer."
J0918,Mid-Level Data Analyst,Delta Systems Group,Suez,Data,Junior,4,"Ci/Cd, Azure, React, Elasticsearch, Hipaa, Python, Sql, Docker",AWS Certified Developer,2025-09-24,https//example.com/jobs/18,"Looking for a Junior Data Analyst to join Delta Systems. Must have experience in CI/CD, Azure, React. Preferred certification AWS Certified Developer."
J0919,Mid-Level Mobile Developer,Techsol Egypt Ltd,Giza,Software,Senior,7,"Spark, Rest Apis, Git, Kubernetes, Tensorflow, Python, Aws",Google Professional Data Engineer,2025-11-17,https//example.com/jobs/19,"Looking for a Senior Mobile Developer to join TechSol Egypt. Must have experience in Spark, REST APIs, Git. Preferred certification Google Professional Data Engineer."
