CourseProvider,CourseTitle,Description,SkillsGained,Department,Level,Track
AWS,AWS Cloud Architecture Path - Cohort 2 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws",Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 3 (Part 3),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Python",Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 4 (Part 1),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Machine Learning",Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 5 (Part 1),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Docker",Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 6 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Docker, Machine Learning",Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 7 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 8 (Part 1),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Docker",AI,Intermediate,ML
Huawei,Huawei Data Warehouse and BI - Cohort 10 (Part 1),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Aws, React",IS,Beginner,Data
Huawei,Huawei Full-Stack Developer - Cohort 12 (Part 3),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices",CS,Advanced,Software
AWS,AWS Academy Cloud Foundations - Cohort 13 (Part 3),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics",Network,Beginner,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 14 (Part 1),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security, Aws",Network,Intermediate,Cloud
AWS,AWS Academy Data Engineering - Cohort 15 (Part 3),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, Aws",IS,Advanced,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 1 (Part 1),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics, Machine Learning",AI,Beginner,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 2 (Part 1),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops",AI,Intermediate,ML
AWS,AWS Academy Cloud Security - Cohort 3 (Part 3),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance",Network,Advanced,Security
AWS,AWS Developer Building Serverless Applications - Cohort 4 (Part 2),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design",CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 5 (Part 3),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd",CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 6 (Part 2),Intro to Huawei Cloud Computing,"Cloud, Virtualization",Network,Advanced,Cloud
Huawei,HCIP-Datacom - Cohort 7 (Part 3),Professional routing & switching,"Routing, Switching",Network,Beginner,Networking
Huawei,Big Data Developer - Cohort 8 (Part 2),Big Data development with Huawei,"Big Data, Etl, Kubernetes",IS,Intermediate,Data
AWS,AWS ML Specialty - Cohort 11 (Part 3),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Machine Learning, Python",AI,Intermediate,ML
AWS,AWS Data Analytics - Cohort 12 (Part 2),Data analysis at scale on AWS,"Data Analysis, Bi, Aws",IS,Advanced,Data
AWS,AWS Cloud Architecture Path - Cohort 13 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws",Network,Beginner,Cloud
Huawei,HCIA-Cloud Computing - Cohort 14 (Part 3),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Kubernetes, Docker",Network,Intermediate,Cloud
Huawei,HCIP-Cloud Computing - Cohort 15 (Part 1),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery",Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 1 (Part 3),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Aws",Network,Beginner,Networking
Huawei,HCIP-Datacom - Cohort 2 (Part 2),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting",Network,Intermediate,Networking
Huawei,HCIA-AI - Cohort 3 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Advanced,ML
Huawei,HCIP-AI-Developer - Cohort 4 (Part 1),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Machine Learning",AI,Beginner,ML
Huawei,Huawei Big Data Developer - Cohort 5 (Part 3),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing",IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 6 (Part 1),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Python, Aws",IS,Advanced,Data
Huawei,Huawei Cloud DevOps - Cohort 7 (Part 1),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci, Python",CS,Beginner,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 8 (Part 1),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, React, Docker",CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 9 (Part 2),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Python, Machine Learning",Network,Advanced,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 10 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security",Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 11 (Part 1),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, Python, Machine Learning",IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 12 (Part 2),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics, Docker",AI,Advanced,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 13 (Part 1),End-to-end ML model development and deployment with AWS.,"Model Training, Hyperparameter Tuning, Deployment, Mlops, Aws, Machine Learning",AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 14 (Part 1),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Machine Learning",Network,Intermediate,Security
AWS,AWS Developer Tools and CI/CD - Cohort 1 (Part 2),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Machine Learning",CS,Beginner,DevOps
Huawei,HCIA-Cloud Computing - Cohort 2 (Part 1),Intro to Huawei Cloud Computing,"Cloud, Virtualization, Kubernetes",Network,Intermediate,Cloud
Huawei,HCIP-Datacom - Cohort 3 (Part 1),Professional routing & switching,"Routing, Switching, React",Network,Advanced,Networking
Huawei,Big Data Developer - Cohort 4 (Part 2),Big Data development with Huawei,"Big Data, Etl",IS,Beginner,Data
Huawei,AI Talent Program - Cohort 5 (Part 3),Machine & Deep Learning,"Machine Learning, Deep Learning",AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 6 (Part 2),Full stack AWS application development,"Python, Web, Cloud",CS,Advanced,DevOps
AWS,AWS Data Analytics - Cohort 8 (Part 1),Data analysis at scale on AWS,"Data Analysis, Bi, React, Machine Learning",IS,Intermediate,Data
Huawei,HCIA-Cloud Computing - Cohort 10 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, React",Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 11 (Part 1),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery",Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 12 (Part 2),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Aws, Python",Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 13 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, React",Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 14 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing, Docker",AI,Intermediate,ML
Huawei,HCIP-AI-Developer - Cohort 15 (Part 2),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore, Python",AI,Advanced,ML
Huawei,HCIA-Cloud Computing - Cohort 1 (Part 2),Intro to Huawei Cloud Computing,"Cloud, Virtualization",Network,Beginner,Cloud
Huawei,HCIP-Datacom - Cohort 2 (Part 1),Professional routing & switching,"Routing, Switching, Docker",Network,Intermediate,Networking
Huawei,Big Data Developer - Cohort 3 (Part 2),Big Data development with Huawei,"Big Data, Etl, Aws",IS,Advanced,Data
Huawei,AI Talent Program - Cohort 4 (Part 3),Machine & Deep Learning,"Machine Learning, Deep Learning, React",AI,Beginner,ML
AWS,AWS Developer Path - Cohort 5 (Part 2),Full stack AWS application development,"Python, Web, Cloud, React",CS,Intermediate,DevOps
AWS,AWS ML Specialty - Cohort 6 (Part 1),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker",AI,Advanced,ML
AWS,AWS Data Analytics - Cohort 7 (Part 2),Data analysis at scale on AWS,"Data Analysis, Bi, React",IS,Beginner,Data
Huawei,HCIA-Cloud Computing - Cohort 9 (Part 1),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, React",Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 11 (Part 2),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Machine Learning, Aws",Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 12 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Machine Learning, Kubernetes",Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 13 (Part 3),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing",AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 14 (Part 3),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore",AI,Intermediate,ML
Huawei,Huawei Big Data Developer - Cohort 15 (Part 1),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing, Docker, Aws",IS,Advanced,Data
Huawei,Huawei Data Warehouse and BI - Cohort 1 (Part 3),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Kubernetes",IS,Beginner,Data
Huawei,Huawei Cloud DevOps - Cohort 2 (Part 2),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci",CS,Intermediate,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 3 (Part 2),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices",CS,Advanced,Software
AWS,AWS Academy Cloud Foundations - Cohort 4 (Part 1),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Kubernetes",Network,Beginner,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 5 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.","Solution Architecture, Auto Scaling, Rds, Cloud Security",Network,Intermediate,Cloud
AWS,AWS Academy Data Engineering - Cohort 6 (Part 2),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, React, Python",IS,Advanced,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 7 (Part 1),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics, Aws, Machine Learning",AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 9 (Part 2),Security best practices and identity management on AWS.,"Iam, Kms, Security Groups, Compliance, Machine Learning, Python",Network,Advanced,Security
AWS,AWS Developer Building Serverless Applications - Cohort 10 (Part 2),Designing and building serverless backends using AWS Lambda.,"Lambda, Api Gateway, Dynamodb, Event-Driven Design, Kubernetes",CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 11 (Part 3),"Automating builds, tests, and deployments using AWS developer tools.","Codebuild, Codedeploy, Codepipeline, Ci/Cd, Kubernetes",CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 12 (Part 1),Intro to Huawei Cloud Computing,"Cloud, Virtualization, Aws",Network,Advanced,Cloud
Huawei,HCIP-Datacom - Cohort 13 (Part 2),Professional routing & switching,"Routing, Switching, React, Docker",Network,Beginner,Networking
Huawei,Big Data Developer - Cohort 14 (Part 2),Big Data development with Huawei,"Big Data, Etl",IS,Intermediate,Data
AWS,AWS Developer Path - Cohort 1 (Part 2),Full stack AWS application development,"Python, Web, Cloud, Machine Learning",CS,Beginner,DevOps
AWS,AWS ML Specialty - Cohort 2 (Part 3),AWS AI/ML Engineer certification track,"Ml, Nlp, Aws Sagemaker, Kubernetes",AI,Intermediate,ML
AWS,AWS Data Analytics - Cohort 3 (Part 2),Data analysis at scale on AWS,"Data Analysis, Bi, Docker",IS,Advanced,Data
AWS,AWS Cloud Architecture Path - Cohort 4 (Part 2),Design and operate secure cloud infrastructure,"Architecture, Cloud Security, Aws",Network,Beginner,Cloud
Huawei,HCIA-Cloud Computing - Cohort 5 (Part 3),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.","Cloud Computing, Virtualization, Elastic Compute, Object Storage, Aws",Network,Intermediate,Cloud
Huawei,HCIP-Cloud Computing - Cohort 6 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.","Cloud Architecture, Load Balancing, High Availability, Disaster Recovery, Python, Docker",Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 7 (Part 3),Routing and switching basics for enterprise networks.,"Routing, Switching, Vlan, Ospf, Kubernetes",Network,Beginner,Networking
Huawei,HCIP-Datacom - Cohort 8 (Part 1),Professional-level configuration and troubleshooting of data communication networks.,"Bgp, Mpls, Qos, Network Troubleshooting, Docker, React",Network,Intermediate,Networking
Huawei,HCIA-AI - Cohort 9 (Part 3),Introduction to artificial intelligence concepts and Huawei AI solutions.,"Machine Learning, Deep Learning, Python, Data Preprocessing, React",AI,Advanced,ML
Huawei,HCIP-AI-Developer - Cohort 10 (Part 1),Developing and deploying AI applications on Huawei platforms.,"Model Training, Model Deployment, Tensorflow, Mindspore",AI,Beginner,ML
Huawei,Huawei Big Data Developer - Cohort 11 (Part 2),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.","Hadoop, Spark, Etl, Data Warehousing, Kubernetes",IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 12 (Part 1),Designing and implementing data warehouse and BI solutions.,"Data Modeling, Star Schema, Bi Dashboards, Sql, Python",IS,Advanced,Data
Huawei,Huawei Cloud DevOps - Cohort 13 (Part 3),CI/CD pipelines and DevOps practices on Huawei Cloud.,"Ci/Cd, Docker, Kubernetes, Gitlab Ci",CS,Beginner,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 14 (Part 1),End-to-end web and API development using Huawei cloud services.,"Rest Apis, Javascript, Spring Boot, Microservices, Machine Learning, Kubernetes",CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 15 (Part 3),Entry-level concepts of AWS global infrastructure and core services.,"Aws Ec2, S3, Iam, Vpc Basics, Python",Network,Advanced,Cloud
AWS,AWS Academy Data Engineering - Cohort 2 (Part 2),Building data lakes and analytics pipelines on AWS.,"Redshift, Glue, Athena, Data Pipelines, Machine Learning",IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 3 (Part 1),Core machine learning concepts and workflows using AWS services.,"Ml Basics, Sagemaker, Feature Engineering, Evaluation Metrics, Python",AI,Advanced,ML
