CourseProvider,CourseTitle,Description,SkillsGained,Department,Level,Track
Huawei,Huawei Cloud DevOps - Cohort 13 (Part 3),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI,CS,Beginner,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 14 (Part 1),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;Machine Learning;Kubernetes,CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 15 (Part 3),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics;Python,Network,Advanced,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 1 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security,Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 2 (Part 2),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines;Machine Learning,IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 3 (Part 1),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics;Python,AI,Advanced,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 4 (Part 1),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;AWS;Machine Learning,AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 5 (Part 2),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance;React,Network,Intermediate,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 6 (Part 3),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design,CS,Advanced,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 7 (Part 1),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD,CS,Beginner,DevOps
Huawei,HCIA-Cloud Computing - Cohort 8 (Part 2),Intro to Huawei Cloud Computing,Cloud;Virtualization;Kubernetes,Network,Intermediate,Cloud
Huawei,HCIP-Datacom - Cohort 9 (Part 2),Professional routing & switching,Routing;Switching;AWS;Python,Network,Advanced,Networking
Huawei,Big Data Developer - Cohort 10 (Part 2),Big Data development with Huawei,Big Data;ETL;Kubernetes,IS,Beginner,Data
Huawei,AI Talent Program - Cohort 11 (Part 1),Machine & Deep Learning,Machine Learning;Deep Learning;AWS,AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 12 (Part 3),Full stack AWS application development,Python;Web;Cloud,CS,Advanced,DevOps
AWS,AWS ML Specialty - Cohort 13 (Part 2),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker;Machine Learning,AI,Beginner,ML
AWS,AWS Data Analytics - Cohort 14 (Part 3),Data analysis at scale on AWS,Data Analysis;BI;Docker;Python,IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 15 (Part 3),Design and operate secure cloud infrastructure,Architecture;Cloud Security,Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 1 (Part 3),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage;React,Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 2 (Part 3),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;Machine Learning;Docker,Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 3 (Part 1),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF;Docker;Kubernetes,Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 4 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting,Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 5 (Part 2),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing;AWS,AI,Intermediate,ML
Huawei,HCIP-AI-Developer - Cohort 6 (Part 3),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore;AWS,AI,Advanced,ML
Huawei,Huawei Big Data Developer - Cohort 7 (Part 2),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing;AWS;Kubernetes,IS,Beginner,Data
Huawei,Huawei Data Warehouse and BI - Cohort 8 (Part 3),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL;React,IS,Intermediate,Data
Huawei,Huawei Cloud DevOps - Cohort 9 (Part 2),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI;Python,CS,Advanced,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 10 (Part 3),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;Kubernetes,CS,Beginner,Software
AWS,AWS Academy Cloud Foundations - Cohort 11 (Part 2),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics,Network,Intermediate,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 12 (Part 3),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security;Docker;React,Network,Advanced,Cloud
AWS,AWS Academy Data Engineering - Cohort 13 (Part 1),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines,IS,Beginner,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 14 (Part 1),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics;Machine Learning;Python,AI,Intermediate,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 15 (Part 2),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;React;Machine Learning,AI,Advanced,ML
AWS,AWS Academy Cloud Security - Cohort 1 (Part 3),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance,Network,Beginner,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 2 (Part 3),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design;Kubernetes,CS,Intermediate,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 3 (Part 3),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD;Python,CS,Advanced,DevOps
Huawei,HCIA-Cloud Computing - Cohort 4 (Part 2),Intro to Huawei Cloud Computing,Cloud;Virtualization;AWS,Network,Beginner,Cloud
Huawei,HCIP-Datacom - Cohort 5 (Part 1),Professional routing & switching,Routing;Switching,Network,Intermediate,Networking
Huawei,Big Data Developer - Cohort 6 (Part 1),Big Data development with Huawei,Big Data;ETL;AWS,IS,Advanced,Data
Huawei,AI Talent Program - Cohort 7 (Part 3),Machine & Deep Learning,Machine Learning;Deep Learning;Python,AI,Beginner,ML
AWS,AWS Developer Path - Cohort 8 (Part 1),Full stack AWS application development,Python;Web;Cloud;React;AWS,CS,Intermediate,DevOps
AWS,AWS ML Specialty - Cohort 9 (Part 3),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker;Python;Kubernetes,AI,Advanced,ML
AWS,AWS Data Analytics - Cohort 10 (Part 3),Data analysis at scale on AWS,Data Analysis;BI;AWS;Machine Learning,IS,Beginner,Data
AWS,AWS Cloud Architecture Path - Cohort 11 (Part 1),Design and operate secure cloud infrastructure,Architecture;Cloud Security;AWS;Machine Learning,Network,Intermediate,Cloud
Huawei,HCIA-Cloud Computing - Cohort 12 (Part 3),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage;AWS,Network,Advanced,Cloud
Huawei,HCIP-Cloud Computing - Cohort 13 (Part 1),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;Python,Network,Beginner,Cloud
Huawei,HCIA-Datacom - Cohort 14 (Part 2),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF;Python;React,Network,Intermediate,Networking
Huawei,HCIP-Datacom - Cohort 15 (Part 2),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting;React,Network,Advanced,Networking
Huawei,HCIA-AI - Cohort 1 (Part 2),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing,AI,Beginner,ML
Huawei,HCIP-AI-Developer - Cohort 2 (Part 2),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore;Docker;AWS,AI,Intermediate,ML
Huawei,Huawei Big Data Developer - Cohort 3 (Part 1),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing,IS,Advanced,Data
Huawei,Huawei Data Warehouse and BI - Cohort 4 (Part 3),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL;React,IS,Beginner,Data
Huawei,Huawei Cloud DevOps - Cohort 5 (Part 3),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI;AWS;Python,CS,Intermediate,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 6 (Part 3),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices,CS,Advanced,Software
AWS,AWS Academy Cloud Foundations - Cohort 7 (Part 2),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics;Kubernetes,Network,Beginner,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 8 (Part 3),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security;Kubernetes;Python,Network,Intermediate,Cloud
AWS,AWS Academy Data Engineering - Cohort 9 (Part 1),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines;Docker,IS,Advanced,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 10 (Part 3),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics;Machine Learning,AI,Beginner,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 11 (Part 1),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;React,AI,Intermediate,ML
AWS,AWS Academy Cloud Security - Cohort 12 (Part 1),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance,Network,Advanced,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 13 (Part 3),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design;React,CS,Beginner,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 14 (Part 2),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD,CS,Intermediate,DevOps
Huawei,HCIA-Cloud Computing - Cohort 15 (Part 1),Intro to Huawei Cloud Computing,Cloud;Virtualization;Docker,Network,Advanced,Cloud
Huawei,HCIP-Datacom - Cohort 1 (Part 3),Professional routing & switching,Routing;Switching;AWS;Docker,Network,Beginner,Networking
Huawei,Big Data Developer - Cohort 2 (Part 1),Big Data development with Huawei,Big Data;ETL;React;Kubernetes,IS,Intermediate,Data
Huawei,AI Talent Program - Cohort 3 (Part 2),Machine & Deep Learning,Machine Learning;Deep Learning;AWS;Python,AI,Advanced,ML
AWS,AWS Developer Path - Cohort 4 (Part 3),Full stack AWS application development,Python;Web;Cloud,CS,Beginner,DevOps
AWS,AWS ML Specialty - Cohort 5 (Part 3),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker;Kubernetes;Python,AI,Intermediate,ML
AWS,AWS Data Analytics - Cohort 6 (Part 2),Data analysis at scale on AWS,Data Analysis;BI;React;Python,IS,Advanced,Data
AWS,AWS Cloud Architecture Path - Cohort 7 (Part 2),Design and operate secure cloud infrastructure,Architecture;Cloud Security;React,Network,Beginner,Cloud
Huawei,HCIA-Cloud Computing - Cohort 8 (Part 1),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage;Kubernetes,Network,Intermediate,Cloud
Huawei,HCIP-Cloud Computing - Cohort 9 (Part 2),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;Docker;Kubernetes,Network,Advanced,Cloud
Huawei,HCIA-Datacom - Cohort 10 (Part 1),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF;Python;Docker,Network,Beginner,Networking
Huawei,HCIP-Datacom - Cohort 11 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting;React;Python,Network,Intermediate,Networking
Huawei,HCIA-AI - Cohort 12 (Part 1),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing;Kubernetes,AI,Advanced,ML
Huawei,HCIP-AI-Developer - Cohort 13 (Part 2),Developing and deploying AI applications on Huawei platforms.,Model Training;Model Deployment;TensorFlow;MindSpore;Kubernetes,AI,Beginner,ML
Huawei,Huawei Big Data Developer - Cohort 14 (Part 1),"Big data ecosystem, ETL, and analytics on Huawei FusionInsight.",Hadoop;Spark;ETL;Data Warehousing;React;Python,IS,Intermediate,Data
Huawei,Huawei Data Warehouse and BI - Cohort 15 (Part 2),Designing and implementing data warehouse and BI solutions.,Data Modeling;Star Schema;BI Dashboards;SQL,IS,Advanced,Data
Huawei,Huawei Cloud DevOps - Cohort 1 (Part 1),CI/CD pipelines and DevOps practices on Huawei Cloud.,CI/CD;Docker;Kubernetes;GitLab CI;Python,CS,Beginner,DevOps
Huawei,Huawei Full-Stack Developer - Cohort 2 (Part 1),End-to-end web and API development using Huawei cloud services.,REST APIs;JavaScript;Spring Boot;Microservices;Python,CS,Intermediate,Software
AWS,AWS Academy Cloud Foundations - Cohort 3 (Part 3),Entry-level concepts of AWS global infrastructure and core services.,AWS EC2;S3;IAM;VPC Basics,Network,Advanced,Cloud
AWS,AWS Academy Cloud Architecting - Cohort 4 (Part 2),"Designing scalable, fault-tolerant architectures on AWS.",Solution Architecture;Auto Scaling;RDS;Cloud Security;Docker;Python,Network,Beginner,Cloud
AWS,AWS Academy Data Engineering - Cohort 5 (Part 2),Building data lakes and analytics pipelines on AWS.,Redshift;Glue;Athena;Data Pipelines,IS,Intermediate,Data
AWS,AWS Academy Machine Learning Foundations - Cohort 6 (Part 1),Core machine learning concepts and workflows using AWS services.,ML Basics;SageMaker;Feature Engineering;Evaluation Metrics,AI,Advanced,ML
AWS,AWS Academy Machine Learning for Developers - Cohort 7 (Part 3),End-to-end ML model development and deployment with AWS.,Model Training;Hyperparameter Tuning;Deployment;MLOps;React;Python,AI,Beginner,ML
AWS,AWS Academy Cloud Security - Cohort 8 (Part 3),Security best practices and identity management on AWS.,IAM;KMS;Security Groups;Compliance;Python;Machine Learning,Network,Intermediate,Security
AWS,AWS Developer: Building Serverless Applications - Cohort 9 (Part 1),Designing and building serverless backends using AWS Lambda.,Lambda;API Gateway;DynamoDB;Event-Driven Design;AWS,CS,Advanced,DevOps
AWS,AWS Developer Tools and CI/CD - Cohort 10 (Part 3),"Automating builds, tests, and deployments using AWS developer tools.",CodeBuild;CodeDeploy;CodePipeline;CI/CD,CS,Beginner,DevOps
Huawei,HCIA-Cloud Computing - Cohort 11 (Part 3),Intro to Huawei Cloud Computing,Cloud;Virtualization;React,Network,Intermediate,Cloud
Huawei,HCIP-Datacom - Cohort 12 (Part 1),Professional routing & switching,Routing;Switching;Docker,Network,Advanced,Networking
Huawei,Big Data Developer - Cohort 13 (Part 3),Big Data development with Huawei,Big Data;ETL;Python,IS,Beginner,Data
Huawei,AI Talent Program - Cohort 14 (Part 3),Machine & Deep Learning,Machine Learning;Deep Learning,AI,Intermediate,ML
AWS,AWS Developer Path - Cohort 15 (Part 2),Full stack AWS application development,Python;Web;Cloud,CS,Advanced,DevOps
AWS,AWS ML Specialty - Cohort 1 (Part 3),AWS AI/ML Engineer certification track,ML;NLP;AWS Sagemaker;Kubernetes;React,AI,Beginner,ML
AWS,AWS Data Analytics - Cohort 2 (Part 2),Data analysis at scale on AWS,Data Analysis;BI;AWS;Kubernetes,IS,Intermediate,Data
AWS,AWS Cloud Architecture Path - Cohort 3 (Part 3),Design and operate secure cloud infrastructure,Architecture;Cloud Security;Kubernetes,Network,Advanced,Cloud
Huawei,HCIA-Cloud Computing - Cohort 4 (Part 2),"Fundamentals of Huawei cloud platforms, virtualization, and resource management.",Cloud Computing;Virtualization;Elastic Compute;Object Storage,Network,Beginner,Cloud
Huawei,HCIP-Cloud Computing - Cohort 5 (Part 1),"Advanced Huawei cloud architecture, scaling, and hybrid cloud solutions.",Cloud Architecture;Load Balancing;High Availability;Disaster Recovery;React,Network,Intermediate,Cloud
Huawei,HCIA-Datacom - Cohort 6 (Part 1),Routing and switching basics for enterprise networks.,Routing;Switching;VLAN;OSPF;React,Network,Advanced,Networking
Huawei,HCIP-Datacom - Cohort 7 (Part 3),Professional-level configuration and troubleshooting of data communication networks.,BGP;MPLS;QoS;Network Troubleshooting,Network,Beginner,Networking
Huawei,HCIA-AI - Cohort 8 (Part 3),Introduction to artificial intelligence concepts and Huawei AI solutions.,Machine Learning;Deep Learning;Python;Data Preprocessing,AI,Intermediate,ML
